Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE LAKEGARDEN RESIDENCES,"3,808,000","2,002.1","1,902",Sep-26,YUAN CHING ROAD,New Sale,Strata,186,"20,473",-,Apartment,1,99 years leasehold,22,Outside Central Region,16 to 20
SORA,"2,598,000","1,097.93","2,366",Sep-26,YUAN CHING ROAD,New Sale,Strata,102,"25,471",-,Apartment,1,99 years leasehold,22,Outside Central Region,11 to 15
SORA,"3,164,888","1,528.49","2,071",Sep-26,YUAN CHING ROAD,New Sale,Strata,142,"22,288",-,Apartment,1,99 years leasehold,22,Outside Central Region,01 to 05
SORA,"1,840,000",731.95,"2,514",Sep-26,YUAN CHING ROAD,New Sale,Strata,68,"27,059",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
LAKEPOINT CONDOMINIUM,"970,000",914.94,"1,060",Sep-26,LAKEPOINT DRIVE,Resale,Strata,85,"11,412",-,Condominium,1,99 yrs lease commencing from 1983,22,Outside Central Region,06 to 10
THE LAKEFRONT RESIDENCES,"1,820,000","1,001.05","1,818",Sep-26,LAKESIDE DRIVE,Resale,Strata,93,"19,570",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,16 to 20
SORA,"3,272,000","1,528.49","2,141",Sep-26,YUAN CHING ROAD,New Sale,Strata,142,"23,042",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
LAKEHOLMZ,"2,048,000","1,506.96","1,359",Sep-26,CORPORATION ROAD,Resale,Strata,140,"14,629",-,Condominium,1,99 yrs lease commencing from 2001,22,Outside Central Region,11 to 15
SORA,"1,821,000",731.95,"2,488",Sep-26,YUAN CHING ROAD,New Sale,Strata,68,"26,779",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,11 to 15
THE LAKEGARDEN RESIDENCES,"1,564,100",678.13,"2,306",Sep-26,YUAN CHING ROAD,New Sale,Strata,63,"24,827",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,06 to 10
LAKEVILLE,"1,360,000",721.19,"1,886",Aug-26,JURONG LAKE LINK,Resale,Strata,67,"20,299",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,16 to 20
LAKE GRANDE,"1,900,000",925.7,"2,052",Aug-26,JURONG LAKE LINK,Resale,Strata,86,"22,093",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,01 to 05
LAKEVILLE,"1,322,888",731.95,"1,807",Aug-26,JURONG LAKE LINK,Resale,Strata,68,"19,454",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,11 to 15
J GATEWAY,"1,530,800",678.13,"2,257",Aug-26,GATEWAY DRIVE,Resale,Strata,63,"24,298",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,16 to 20
CASPIAN,"2,628,000","1,528.49","1,719",Aug-26,LAKESIDE DRIVE,Resale,Strata,142,"18,507",-,Condominium,1,99 yrs lease commencing from 2008,22,Outside Central Region,06 to 10
SORA,"2,158,000",936.47,"2,304",Aug-26,YUAN CHING ROAD,New Sale,Strata,87,"24,805",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,01 to 05
LAKEPOINT CONDOMINIUM,"958,000",914.94,"1,047",Aug-26,LAKEPOINT DRIVE,Resale,Strata,85,"11,271",-,Condominium,1,99 yrs lease commencing from 1983,22,Outside Central Region,01 to 05
PARC OASIS,"1,588,000","1,227.1","1,294",Aug-26,JURONG EAST AVENUE 1,Resale,Strata,114,"13,930",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,16 to 20
IVORY HEIGHTS,"1,615,000","1,700.71",950,Aug-26,JURONG EAST STREET 13,Resale,Strata,158,"10,222",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,11 to 15
THE CENTRIS,"2,480,000","1,894.46","1,309",Aug-26,JURONG WEST CENTRAL 3,Resale,Strata,176,"14,091",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,16 to 20
IVORY HEIGHTS,"1,668,000","1,668.42","1,000",Aug-26,JURONG EAST STREET 13,Resale,Strata,155,"10,761",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,11 to 15
LAKE GRANDE,"1,208,000",613.55,"1,969",Aug-26,JURONG LAKE LINK,Resale,Strata,57,"21,193",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
LAKE GRANDE,"1,250,000",624.31,"2,002",Aug-26,JURONG LAKE LINK,Resale,Strata,58,"21,552",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
PARC VISTA,"1,103,888","1,076.4","1,026",Aug-26,CORPORATION ROAD,Resale,Strata,100,"11,039",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,01 to 05
LAKE GRANDE,"1,535,188",818.06,"1,877",Aug-26,JURONG LAKE LINK,Resale,Strata,76,"20,200",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
J GATEWAY,"1,950,000",968.76,"2,013",Aug-26,GATEWAY DRIVE,Resale,Strata,90,"21,667",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,01 to 05
LAKEPOINT CONDOMINIUM,"1,830,000","2,217.38",825,Aug-26,LAKEPOINT DRIVE,Resale,Strata,206,"8,883",-,Condominium,1,99 yrs lease commencing from 1983,22,Outside Central Region,06 to 10
LAKEVILLE,"1,220,000",807.3,"1,511",Aug-26,JURONG LAKE LINK,Resale,Strata,75,"16,267",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
J GATEWAY,"2,638,000","1,485.43","1,776",Aug-26,GATEWAY DRIVE,Resale,Strata,138,"19,116",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,31 to 35
PARC VISTA,"1,730,000","1,560.78","1,108",Aug-26,CORPORATION ROAD,Resale,Strata,145,"11,931",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,01 to 05
THE LAKEFRONT RESIDENCES,"1,810,000","1,001.05","1,808",Aug-26,LAKESIDE DRIVE,Resale,Strata,93,"19,462",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,11 to 15
J'DEN,"3,783,000","1,485.43","2,547",Aug-26,JURONG EAST CENTRAL 1,New Sale,Strata,138,"27,413",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,31 to 35
SORA,"1,760,000",731.95,"2,405",Aug-26,YUAN CHING ROAD,New Sale,Strata,68,"25,882",-,Apartment,1,99 years leasehold,22,Outside Central Region,11 to 15
LAKE GRANDE,"2,428,000","1,151.75","2,108",Jul-26,JURONG LAKE LINK,Resale,Strata,107,"22,692",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
SORA,"2,383,000","1,097.93","2,170",Jul-26,YUAN CHING ROAD,New Sale,Strata,102,"23,363",-,Apartment,1,99 years leasehold,22,Outside Central Region,01 to 05
THE LAKESHORE,"1,468,000",947.23,"1,550",Jul-26,JURONG WEST STREET 41,Resale,Strata,88,"16,682",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,11 to 15
PARC VISTA,"1,528,000","1,280.92","1,193",Jul-26,CORPORATION ROAD,Resale,Strata,119,"12,840",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,11 to 15
LAKEVILLE,"2,350,000","1,270.15","1,850",Jul-26,JURONG LAKE LINK,Resale,Strata,118,"19,915",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,01 to 05
PARC OASIS,"1,860,000","1,506.96","1,234",Jul-26,JURONG EAST AVENUE 1,Resale,Strata,140,"13,286",-,Condominium,1,99 yrs lease commencing from 1991,22,Outside Central Region,11 to 15
J'DEN,"3,767,000","1,485.43","2,536",Jul-26,JURONG EAST CENTRAL 1,New Sale,Strata,138,"27,297",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,31 to 35
J'DEN,"3,084,000","1,184.04","2,605",Jul-26,JURONG EAST CENTRAL 1,New Sale,Strata,110,"28,036",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,36 to 40
LAKE GRANDE,"2,560,000","1,302.44","1,966",Jul-26,JURONG LAKE LINK,Resale,Strata,121,"21,157",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,11 to 15
PARC VISTA,"1,250,000","1,054.87","1,185",Jul-26,CORPORATION ROAD,Resale,Strata,98,"12,755",-,Condominium,1,99 yrs lease commencing from 1995,22,Outside Central Region,06 to 10
THE LAKESHORE,"1,588,000","1,108.69","1,432",Jul-26,JURONG WEST STREET 41,Resale,Strata,103,"15,417",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,01 to 05
LAKE GRANDE,"1,227,500",624.31,"1,966",Jul-26,JURONG LAKE LINK,Resale,Strata,58,"21,164",-,Condominium,1,99 yrs lease commencing from 2015,22,Outside Central Region,06 to 10
J GATEWAY,"1,050,000",516.67,"2,032",Jul-26,GATEWAY DRIVE,Resale,Strata,48,"21,875",-,Condominium,1,99 yrs lease commencing from 2012,22,Outside Central Region,01 to 05
LAKEVILLE,"1,410,000",775.01,"1,819",Jul-26,JURONG LAKE LINK,Resale,Strata,72,"19,583",-,Condominium,1,99 yrs lease commencing from 2013,22,Outside Central Region,06 to 10
IVORY HEIGHTS,"1,825,000","1,700.71","1,073",Jul-26,JURONG EAST STREET 13,Resale,Strata,158,"11,551",-,Condominium,1,100 yrs lease commencing from 1986,22,Outside Central Region,21 to 25
