lat,lon,name,highway
1.2956977,103.885359,East Coast Parkway,motorway
1.2956977,103.885359,East Coast Parkway,motorway
1.3717838,103.7240878,Kranji Expressway,motorway
1.3736103,103.726306,Kranji Expressway,motorway
1.3743894,103.7272369,Kranji Expressway,motorway
1.3746765,103.7285627,Kranji Expressway,motorway
1.3722661,103.7255481,Kranji Expressway,motorway
1.3710789,103.7233413,Kranji Expressway,motorway
1.3077556,103.8765139,Kallang-Paya Lebar Expressway,motorway
1.3026675,103.8782815,Kallang-Paya Lebar Expressway,motorway
1.2981716,103.8772979,Kallang-Paya Lebar Expressway,motorway
1.2726697,103.8535343,Marina Coastal Expressway,motorway
1.4037061,103.77303,Bukit Timah Expressway,motorway
1.4046635,103.7727875,Bukit Timah Expressway,motorway
1.4012367,103.7735119,Bukit Timah Expressway,motorway
1.4016315,103.773675,Bukit Timah Expressway,motorway
1.2894506,103.8422391,Central Expressway,motorway
1.2880817,103.8411145,Central Expressway,motorway
1.3444779,103.688663,Pan-Island Expressway,motorway
1.3269222,103.829731,Pan-Island Expressway,motorway
1.3263746,103.8310324,Pan-Island Expressway,motorway
1.3202586,103.8798319,Pan-Island Expressway,motorway
1.3373775,103.7560691,Pan-Island Expressway,motorway
1.3941117,103.9069809,Tampines Expressway,motorway
1.3092218,103.8757561,Kallang-Paya Lebar Expressway,motorway
1.3137922,103.8748255,Kallang-Paya Lebar Expressway,motorway
1.3125077,103.8751671,Kallang-Paya Lebar Expressway,motorway
1.3655351,103.9529598,Tampines Expressway,motorway
1.3666216,103.948175,Tampines Expressway,motorway
1.3210831,103.7540253,Ayer Rajah Expressway,motorway
1.3193212,103.75601,Ayer Rajah Expressway,motorway
1.3182697,103.7571023,Ayer Rajah Expressway,motorway
